col_ID,Target,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,Press_mm_hg,RH_out,Windspeed,Visibility,rv1,rv2
A14824,90,0,22.89,37.13333333,21.7,35.29,24.245,34.45,22.5,33.5,20.79,42.66333333,10.52666667,1,21.934,29.456,24,36.52666667,20.76,38.13333333,757.15,50,6,40,14.57685428,14.57685428
A14825,80,0,23,36.83333333,21.7,35.23,24.2,34.32666667,22.54285714,33.39857143,20.79,42.53,10.8,1,22.0625,29.13125,24,36.26666667,20.79,38.32666667,757.2,51,6,40,4.950712959,4.950712959
A14826,80,0,23,36.62666667,21.7,34.93,24.2,34.4,22.52,33.272,20.79,42.26,10.89,1,22.15714286,28.52285714,24,35.79666667,20.79,38.32666667,757.25,52,6,40,26.2857339,26.2857339
A14827,70,10,23,36.36333333,21.7,34.65666667,24.1,34.36333333,22.6,33.2,20.79,42.12666667,10.96333333,1,22.2,28.078,24,35.39,20.79,38.29,757.3,53,6,40,35.45930252,35.45930252
A14828,80,0,23.06666667,36.23,21.66666667,34.5,24.1,34.15666667,22.6,33.09,20.79,41.86333333,10.695,1,22.2,27.69714286,23.89,35.02666667,20.79,38.36333333,757.3,52.66666667,6.333333333,40,12.96399302,12.96399302
A14829,80,0,23,35.96666667,21.53333333,34.5,24,33.9,22.6,33.07714286,20.79,41.73,9.963333333,1,22.2,27.39,23.89,34.76666667,20.76,38.5,757.3,52.33333333,6.666666667,40,2.816467255,2.816467255
A14830,70,0,23,35.76666667,21.5,34.3,24,33.9,22.58,33,20.79,41.43,9.83,1,22.2,27.23857143,23.89,34.46666667,20.7,38.43333333,757.3,52,7,40,12.45057451,12.45057451
A14831,60,0,23,35.66333333,21.46333333,34.2,23.89,33.72333333,22.5,32.92857143,20.79,41.23,9.5,1,22.18,27.058,23.89,34.32666667,20.79,38.4,757.3,51.66666667,7.333333333,40,1.021004049,1.021004049
A14832,60,0,23,35.53,21.39,34.06666667,23.89,33.59,22.5,32.9,20.89,41.13333333,9.36,1,22.17142857,26.79285714,23.89,34.02666667,20.73,38.4,757.3,51.33333333,7.666666667,40,4.157322296,4.157322296
A14833,60,0,23,35.4,21.29,33.93,23.85666667,33.43,22.5,32.83714286,20.89,40.93333333,9.39,1,22.2,26.5,23.89,33.76666667,20.79,38.32666667,757.3,51,8,40,47.33071894,47.33071894
A14834,80,0,23,35.16333333,21.29,33.65666667,23.73,33.29,22.5,32.772,20.92666667,40.66333333,9.39,1,22.17142857,26.29714286,23.79,33.43,20.73,38.36333333,757.35,50.66666667,7.833333333,40,26.37912926,26.37912926
A14835,80,0,23,35.03,21.29,33.5,23.7,33.29,22.5,32.7,21,40.46333333,9.39,1,22.2,26.12,23.79,33.23,20.73,38.29,757.4,50.33333333,7.666666667,40,21.03146708,21.03146708
A14836,80,10,23,34.96666667,21.29,33.5,23.7,33.23,22.5,32.59,21.1,40.26,9.33,1,22.2,25.96857143,23.79,33.06,20.79,38.29,757.45,50,7.5,40,3.98727766,3.98727766
A14837,70,0,23,34.76666667,21.2,33.4,23.7,33.16333333,22.5,32.53857143,21.16666667,40.06666667,9.233333333,1,22.2,25.79,23.79,32.93333333,20.79,38.29,757.5,49.66666667,7.333333333,40,30.2164337,30.2164337
A14838,80,0,23,34.63333333,21.2,33.4,23.63333333,32.96333333,22.5,32.48,21.2,39.86333333,9.033333333,1,22.11428571,25.59857143,23.79,32.66333333,20.73,38.2,757.55,49.33333333,7.166666667,40,9.704013285,9.704013285
A14839,80,0,23,34.43333333,21.1,33.29,23.6,32.9,22.5,32.4,21.26,39.73,8.89,1,22.1,25.414,23.79,32.53,20.79,38.2,757.6,49,7,40,11.92304064,11.92304064
A14840,190,0,23,34.2,21.03333333,33.15666667,23.6,32.82666667,22.5,32.356,21.2,39.46666667,8.696666667,1,22.1,25.26428571,23.79,32.26,20.73,37.76333333,757.6333333,48.66666667,7.333333333,40,0.311539869,0.311539869
A14841,580,0,22.92666667,34.06666667,20.96333333,33.09,23.6,32.82666667,22.5,32.23857143,21.2,39.32666667,8.3,1,22.1,25.2,23.73,32.12666667,20.73,37.09666667,757.6666667,48.33333333,7.666666667,40,24.30876622,24.30876622
A14842,480,0,23,36.03,20.96333333,33.55666667,23.6,32.76666667,22.5,32.12666667,21.2,39.26,8.226666667,1.333333333,22.08571429,25.14285714,23.7,32.26666667,20.79,36.6,757.7,48,8,40,3.624531149,3.624531149
A14843,200,10,23,38.89666667,21,36.39333333,23.6,32.82666667,22.46857143,32.22714286,21.2,39.2225,8.16,2.196666667,22,25.12,23.7675,32.5925,20.73,36.19333333,757.7333333,47.66666667,8.333333333,40,9.982018103,9.982018103
A14844,120,0,23.03333333,40.16666667,21,39.19333333,23.6,32.9975,22.5,32.5,21.2,39.49,8.1,2.996666667,22,25.2,23.79,32.73,20.7,35.66,757.7666667,47.33333333,8.666666667,40,41.4473964,41.4473964
A14845,120,0,23.1,39.16666667,21,40.19333333,23.6,33.16333333,22.5,32.5,21.2,39.89,8,1,21.956,25.16,23.79,32.93333333,20.7,35.19333333,757.8,47,9,40,10.02778925,10.02778925
A14846,140,0,23.1,39.69333333,20.92666667,39.8,23.6,33.4,22.42142857,32.47142857,21.2,40.16333333,8,1.4,21.89,25.1,23.79,33.06,20.76,34.76666667,757.8666667,49.5,8.5,40,45.74890264,45.74890264
A14847,110,0,23.1,39.43333333,20.89,39.16,23.6,33.52666667,22.434,32.5,21.66333333,66.16666667,7.866666667,3.733333333,21.89,25.16,23.85666667,33.29,20.7,34.56,757.9333333,52,8,40,30.1326933,30.1326933
A14848,110,0,23.1,38.96,20.82333333,38.63333333,23.66666667,33.79,22.39,32.56428571,21.73,67.1,7.396666667,5.73,21.89,25.2,23.85666667,33.43,20.7,34.36333333,758,54.5,7.5,40,4.287045414,4.287045414
A14849,120,0,23.03333333,38.5,20.745,38.395,23.6,33.79,22.39,32.5,21.8,70.43333333,6.93,6.93,21.83,25.374,23.89,33.62666667,20.7,34.23,758.0666667,57,7,40,14.54959746,14.54959746
A14850,100,10,23,38.02666667,20.7,38.36333333,23.7,33.9,22.39,32.41428571,22,72.62666667,6.396666667,8.833333333,21.80428571,25.55714286,23.89,33.76,20.7,33.918,758.1333333,59.5,6.5,40,2.24474424,2.24474424
A14851,120,0,23,37.76666667,20.63333333,38.09666667,23.7,33.9,22.35,32.334,21.85666667,69.39333333,5.996666667,10.09333333,21.76,25.63333333,23.89,33.93333333,20.63333333,33.73,758.2,62,6,40,5.356465001,5.356465001
A14852,120,0,23,37.43,20.56666667,37.86333333,23.66666667,33.86333333,22.39,32.22571429,21.73,66.06,5.763333333,9.793333333,21.7,25.7,23.96333333,34,20.6,33.59,758.25,63,5.666666667,40,25.12070829,25.12070829
A14853,120,0,23,37.1725,20.5,37.73,23.6,33.73,22.29,32.09,21.6,61.86,5.563333333,10.4,21.7,25.7,24,34,20.6,33.53,758.3,64,5.333333333,40,45.19330548,45.19330548
A14854,110,0,22.92666667,36.93333333,20.46333333,37.66333333,23.6,33.73,22.29,32.05142857,21.6,59.4,5.33,11.59333333,21.7,25.79,24,34,20.6,33.4,758.35,65,5,40,13.1703673,13.1703673
A14855,110,0,22.89,36.76,20.39,37.59,23.6,33.73,22.272,32.014,21.46333333,57.22666667,5.123333333,12.26,21.61428571,25.71285714,24.1,34.09,20.6,33.32666667,758.4,66,4.666666667,40,22.25911297,22.25911297
A14856,110,0,22.89,36.62666667,20.29,37.59,23.6,33.7,22.26428571,31.89,21.39,55.96666667,4.933333333,13.29666667,21.6,25.796,24.1,34.09,20.6,33.2,758.45,67,4.333333333,40,34.2133183,34.2133183
A14857,100,0,22.89,36.53,20.29,37.66333333,23.6,33.7,22.236,32,21.39,54.59333333,4.8,14.02333333,21.6,26.1,24.1,34.3,20.6,33,758.5,68,4,40,43.57329723,43.57329723
A14858,110,0,22.82333333,36.46333333,20.2,37.59,23.6,33.7,22.23857143,31.89142857,21.39,54.06666667,4.626666667,15.02666667,21.6,26.434,24.16666667,34.63333333,20.53333333,33.15666667,758.6,68.33333333,4,40,27.6335286,27.6335286
A14859,60,10,22.79,36.29,20.2,37.72333333,23.6,33.76,22.2,31.79,21.29,53.83333333,4.366666667,15.69333333,21.6,26.69428571,24.2,34.93333333,20.53333333,33.36333333,758.7,68.66666667,4,40,42.70195876,42.70195876
A14860,70,0,22.79,36.29,20.1,37.89,23.63333333,33.93333333,22.2,31.79,21.29,53.62666667,3.93,18,21.6,26.93,24.2,35.13333333,20.56666667,33.53,758.8,69,4,40,21.14807082,21.14807082
A14861,60,0,22.76,36.43333333,20.1,38.16333333,23.63333333,34,22.2,31.79,21.29,53.36333333,3.656666667,20.66666667,21.6,27.46857143,24.23,35.46333333,20.5,33.72333333,758.9,69.33333333,4,40,36.15004958,36.15004958
A14862,70,0,22.7,36.63333333,19.96333333,38.09,23.6,34.03,22.2,31.79,21.2225,52.9975,3.45,23.745,21.6,27.934,24.29,35.66333333,20.53333333,34.06666667,759,69.66666667,4,40,49.48611408,49.48611408
A14863,90,10,22.66666667,36.6,19.89,38.09,23.6,34.09,22.16,31.81,21.2,52.62666667,3.26,25.16666667,21.65714286,28.26714286,24.29,35.845,20.6,34.4,759.1,70,4,40,16.28063491,16.28063491
A14864,60,0,22.6,36.32666667,19.85666667,38.06,23.6,34.245,22.17142857,31.81857143,21.2,52.33333333,3.066666667,25.56,21.68,28.5,24.29,36.06666667,20.53333333,34.73,759.1,71.5,3.666666667,40,0.902008009,0.902008009
A14865,60,0,22.6,36.29,19.79,38,23.6,34.4,22.1,31.89,21.2,52.06666667,2.863333333,27.23333333,21.6,28.52857143,24.29,36.26,20.6,34.93,759.1,73,3.333333333,40,40.77327297,40.77327297
A14866,60,0,22.6,36.29,19.76,38.16333333,23.6,34.4,22.1,31.89,21.2,51.63333333,2.656666667,27.69333333,21.6,28.79,24.29,36.95666667,20.56666667,35.23,759.1,74.5,3,40,15.60561922,15.60561922
A14867,60,0,22.5,36.2,19.7,38.16333333,23.6,34.5,22.08,31.89,21.2,51.36,2.59,30.09333333,21.6,28.95285714,24.29,37.56333333,20.56666667,35.36333333,759.1,76,2.666666667,40,34.77974354,34.77974354
A14868,50,0,22.5,36.12666667,19.6,38.23,23.6,34.5,22.075,31.9725,21.16666667,51.13333333,2.463333333,30.56666667,21.6,29.12,24.29,38.26666667,20.6,35.53,759.1,77.5,2.333333333,40,2.235347964,2.235347964
A14869,60,0,22.5,36,19.525,38.3725,23.6,34.59,22.07142857,31.96857143,21.1,50.86,2.26,31.13,21.6,29.25428571,24.16333333,38.52666667,20.525,35.695,759.1,79,2,40,47.97137857,47.97137857
A14870,60,0,22.5,35.93333333,19.5,38.46666667,23.6,34.59,22,31.89,21.1,50.63333333,2.2,31.72333333,21.6,29.474,24.1,38.96333333,20.56666667,35.86333333,759.1,79.83333333,2,40,16.78514122,16.78514122
A14871,60,0,22.46333333,35.86333333,19.39,38.5,23.6,34.7,22,31.98428571,21.1,50.43333333,2.163333333,32.73,21.6,29.92857143,24.1,39.29666667,20.53333333,36.12666667,759.1,80.66666667,2,40,46.11757991,46.11757991
A14872,60,0,22.39,35.73,19.32333333,38.5,23.6,34.76,22,32,21.06666667,50.19333333,2.03,32.45666667,21.6,30.316,24,39.69333333,20.6,36.26,759.1,81.5,2,40,26.9625323,26.9625323
A14873,60,0,22.39,35.7,19.29,38.5,23.5,34.82666667,22,32.02571429,21.06666667,50,1.596666667,31.63333333,21.6,30.6,24,40.1,20.6,36.53,759.1,82.33333333,2,40,44.51124126,44.51124126
A14874,60,0,22.35666667,35.59,19.23,38.5,23.5,34.9,22,32.09,21,49.86333333,1.196666667,31.76,21.66,30.66,23.89,40.39,20.6,36.66333333,759.1,83.16666667,2,40,15.37517642,15.37517642
A14875,60,0,22.29,35.53,19.2,38.5,23.46333333,34.79,22,32.09,21,49.65666667,0.866666667,32.86666667,21.6,30.88285714,23.89,40.72333333,20.56666667,36.82666667,759.1,84,2,40,32.13232656,32.13232656
A14876,50,0,22.29,35.5,19.13333333,38.56,23.39,34.79,22,32.09,21,49.5,0.666666667,33.53333333,21.6,31.098,23.85666667,41.03,20.5,37.02666667,759.1,83.83333333,2,40,19.32370336,19.32370336
A14877,50,0,22.29,35.5,19.06666667,38.56,23.39,34.7,21.96857143,32.09,21,49.43333333,0.533333333,34.46333333,21.64285714,31.44,23.79,41.09,20.6,37.12666667,759.1,83.66666667,2,40,0.387771381,0.387771381
A14878,60,0,22.2,35.32666667,19,38.5,23.39,34.7,21.89,32.09,21,49.29,0.325,35.195,21.6625,31.6625,23.79,41.43333333,20.6,37.26,759.1,83.5,2,40,20.0059831,20.0059831
A14879,60,0,22.2,35.32666667,18.96333333,38.53,23.35666667,34.66333333,21.89,32.09,21,49.23,0.3,36.06333333,21.7,31.7,23.79,41.5,20.5,37.43333333,759.1,83.33333333,2,40,0.826893665,0.826893665
A14880,50,0,22.2,35.29,18.89,38.53,23.29,34.59,21.934,32.112,20.92666667,49.09,0.6,38.23333333,21.65714286,31.6,23.7,41.63333333,20.5,37.56,759.1,83.16666667,2,40,3.913114872,3.913114872
A14881,60,0,22.2,35.29,18.85666667,38.59,23.29,34.66333333,21.89,32.2,20.92666667,49.03,1,39.56666667,21.66,31.62,23.7,42.02666667,20.53333333,37.73,759.1,83,2,40,2.077524317,2.077524317
A14882,60,0,22.16666667,35.2,18.79,38.59,23.29,34.66333333,21.89,32.2,20.89,48.845,1.23,39.69333333,21.62857143,31.72571429,23.7,42.39,20.6,37.86333333,759.0666667,83.66666667,2.166666667,40,0.578608993,0.578608993
A14883,60,0,22.1,35.2,18.79,38.7,23.29,34.7,21.89,32.2,20.89,48.76,1.29,39.9,21.64,31.934,23.7,42.59,20.53333333,37.93333333,759.0333333,84.33333333,2.333333333,40,38.94938454,38.94938454
A14884,60,0,22.1,35.2,18.73,38.7,23.29,34.7,21.85,32.156,20.89,48.62666667,1.2,39.36,21.64285714,32.01285714,23.6,42.5,20.53333333,38,759,85,2.5,40,21.16265214,21.16265214
A14885,60,0,22.1,35.2,18.7,38.79,23.23,34.62666667,21.89,32.2,20.85666667,48.52666667,1.133333333,40.02666667,21.66,32.174,23.6,42.53,20.53333333,38.12666667,758.9666667,85.66666667,2.666666667,40,16.71429863,16.71429863
A14886,30,0,22.06666667,35.16333333,18.7,38.79,23.23,34.65666667,21.79,32.156,20.85666667,48.46666667,1.166666667,40.96333333,21.7,32.32142857,23.6,42.66333333,20.53333333,38.2,758.9333333,86.33333333,2.833333333,40,35.801749,35.801749
A14887,40,0,22,35.09,18.6,38.82666667,23.23,34.73,21.83285714,32.22285714,20.79,48.29,1.226666667,41.69666667,21.7,32.44,23.5,42.86333333,20.5,38.29,758.9,87,3,40,43.37734559,43.37734559
A14888,30,0,22,35.09,18.575,38.9,23.2,34.59,21.83,32.236,20.79,48.29,1.663333333,43.65666667,21.65714286,32.51285714,23.5,42.86333333,20.5,38.36333333,758.8833333,87,2.833333333,40,42.66035749,42.66035749
A14889,30,0,22,35.16333333,18.5,38.96666667,23.2,34.59,21.79,32.2,20.79,48.16333333,1.663333333,43.39666667,21.68,32.59,23.5,42.82666667,20.5,38.5,758.8666667,87,2.666666667,40,4.960979056,4.960979056
A14890,60,0,21.89,35.12666667,18.5,39,23.1,34.59,21.79,32.29,20.79,48.09,1.463333333,43.16666667,21.6,32.56428571,23.5,42.82666667,20.53333333,38.62666667,758.85,87,2.5,40,47.46467067,47.46467067
A14891,70,0,21.89,35.2,18.5,39,23.1,34.59,21.79,32.29,20.79,48.06,1.463333333,44.63333333,21.64,32.5,23.5,42.7,20.53333333,38.76,758.8333333,87,2.333333333,40,12.14024463,12.14024463
A14892,70,0,21.89,35.2,18.46333333,39.06,23.1,34.7,21.79,32.356,20.79,48,1.663333333,45.92666667,21.65714286,32.51,23.42666667,42.56666667,20.5,38.79,758.8166667,87,2.166666667,40,36.59776587,36.59776587
A14893,50,0,21.89,35.2,18.39,39,23.1,34.76,21.79,32.4,20.79,47.96666667,1.79,46.2,21.62,32.594,23.39,42.46666667,20.5,38.86333333,758.8,87,2,40,32.03307968,32.03307968
A14894,70,0,21.82333333,35.12666667,18.39,39,23.13333333,34.79,21.7,32.4,20.73,47.9,1.695,45.645,21.62857143,32.75142857,23.39,42.46666667,20.5,38.9,758.75,87.83333333,2,40,29.45860792,29.45860792
A14895,50,0,21.79,35.2,18.39,39,23.2,34.79,21.7,32.4,20.7,47.79,1.5,45.99333333,21.66,32.856,23.39,42.46666667,20.5,38.9,758.7,88.66666667,2,40,1.802456577,1.802456577
A14896,50,0,21.79,35.2,18.39,39,23.2,34.79,21.7,32.4,20.7,47.73,1.5,46.86,21.6,32.88428571,23.39,42.26666667,20.5,39.03,758.65,89.5,2,40,39.02737926,39.02737926
A14897,60,0,21.79,35.2,18.32333333,39.06,23.2,34.86333333,21.7,32.4,20.7,47.7,1.533333333,47.59666667,21.6,32.96,23.39,42.06,20.5,39.09,758.6,90.33333333,2,40,41.85242088,41.85242088
A14898,50,0,21.79,35.2,18.35666667,39.09,23.29,35.03,21.7,32.47142857,20.7,47.62666667,1.6,47.93,21.6,33.02571429,23.39,41.93333333,20.5,39.09,758.55,91.16666667,2,40,25.09280588,25.09280588
A14899,60,0,21.76,35.29,18.29,39.09,23.29,35.09,21.7,32.5,20.7,47.59,1.633333333,48.33,21.6,33.054,23.39,41.66333333,20.5,39.16333333,758.5,92,2,40,44.39091248,44.39091248
A14900,50,0,21.7,35.29,18.29,39.09,23.29,35.09,21.64285714,32.44285714,20.7,47.53,1.76,48.79666667,21.6,33.07714286,23.32333333,41.53,20.5,39.2,758.4666667,92,1.833333333,40,31.94341679,31.94341679
A14901,60,0,21.7,35.29,18.29,39.16333333,23.29,35.16333333,21.66,32.46,20.7,47.5,1.933333333,49.53,21.6,33.09,23.29,41.4,20.5,39.33333333,758.4333333,92,1.666666667,40,25.679694,25.679694
A14902,70,0,21.7,35.36333333,18.29,39.23,23.29,35.2,21.7,32.52571429,20.65,47.37,2.06,49.93,21.6,33.09,23.29,41.32666667,20.5,39.43333333,758.4,92,1.5,40,11.07444245,11.07444245
A14903,50,0,21.7,35.4,18.29,39.29,23.365,35.295,21.6,32.5,20.7,47.32666667,2.126666667,49.96333333,21.6,33.09,23.2,41.06,20.5,39.56,758.3666667,92,1.333333333,40,34.75629318,34.75629318
A14904,70,0,21.7,35.4,18.26,39.29,23.39,35.4,21.6,32.5,20.7,47.26,2.2,50.09,21.6,33.09,23.2,41.045,20.5,39.59,758.3333333,92,1.166666667,40,10.00401269,10.00401269
A14905,50,0,21.6,35.32666667,18.2,39.23,23.39,35.4,21.6,32.5,20.63333333,47.12666667,2.2,50.09,21.6,33.23571429,23.2,41,20.5,39.59,758.3,92,1,40,19.63697426,19.63697426
A14906,50,0,21.6,35.4,18.2,39.245,23.39,35.4,21.6,32.5,20.6,47.09,2.26,50.22333333,21.6,33.356,23.2,41,20.5,39.59,758.2666667,92,1.166666667,37.16666667,30.83298448,30.83298448
A14907,50,0,21.6,35.4,18.2,39.29,23.39,35.5,21.6,32.5,20.6,47.03,2.29,50.23,21.6,33.42857143,23.13333333,40.93333333,20.5,39.59,758.2333333,92,1.333333333,34.33333333,14.82358689,14.82358689
A14908,60,0,21.6,35.4,18.2,39.23,23.39,35.5,21.6,32.572,20.6,46.96666667,2.363333333,50.43,21.6,33.5,23.1,40.9,20.5,39.59,758.2,92,1.5,31.5,24.75796905,24.75796905
A14909,50,0,21.5,35.4,18.2,39.29,23.39,35.59,21.5625,32.5675,20.6,46.9,2.53,50.7,21.6,33.56428571,23.1,40.9,20.5,39.59,758.1666667,92,1.666666667,28.66666667,42.40871069,42.40871069
A14910,60,0,21.5,35.4,18.2,39.29,23.39,35.66333333,21.6,32.59,20.6,46.86333333,2.6725,50.645,21.6,33.536,23.1,40.79,20.5,39.59,758.1333333,92,1.833333333,25.83333333,38.01533942,38.01533942
A14911,60,0,21.5,35.5,18.2,39.29,23.39,35.62666667,21.58571429,32.65285714,20.6,46.79,2.76,50.76,21.6,33.56428571,23.03333333,40.73,20.5,39.59,758.1,92,2,23,43.0933645,43.0933645
A14912,60,0,21.5,35.5,18.2,39.29,23.39,35.7,21.5,32.7,20.6,46.7,2.933333333,51.06666667,21.6,33.59,23.06666667,40.72333333,20.5,39.59,758.0666667,92.5,1.833333333,25.83333333,25.40762647,25.40762647
A14913,60,0,21.5,35.5,18.2,39.4,23.39,35.7,21.5,32.72571429,20.53333333,46.7,3.06,51.33333333,21.6,33.51285714,23,40.59,20.5,39.59,758.0333333,93,1.666666667,28.66666667,48.25818508,48.25818508
A14914,50,0,21.5,35.59,18.2,39.4,23.46333333,35.76,21.5,32.79,20.56666667,46.59,3.23,51.43333333,21.6,33.518,23,40.56,20.5,39.59,758,93.5,1.5,31.5,36.25634126,36.25634126
A14915,50,0,21.5,35.59,18.2,39.4,23.39,35.7,21.5,32.79,20.56666667,46.59,3.363333333,51.56,21.6,33.66857143,23,40.5,20.5,39.59,757.9666667,94,1.333333333,34.33333333,14.15455936,14.15455936
A14916,40,0,21.5,35.75666667,18.2,39.4,23.46333333,35.76,21.5,32.812,20.56666667,46.5,3.53,51.86,21.6,33.656,22.92666667,40.59,20.5,39.66333333,757.9333333,94.5,1.166666667,37.16666667,22.73693318,22.73693318
A14917,50,0,21.5,36.22333333,18.2,39.93333333,23.35666667,35.4,21.5,32.92857143,20.5,46.43333333,3.663333333,52.19333333,21.51428571,33.31285714,23,40.46333333,20.5,39.76,757.9,95,1,40,12.41555032,12.41555032
A14918,70,0,21.5,36.32666667,18.2,40,23.23,34.92666667,21.5,33.29,20.5,46.13333333,3.963333333,52.4,21.5,33.16,22.89,40.13333333,20.5,39.62666667,757.9,94.33333333,1.166666667,40,4.651808646,4.651808646
A14919,70,0,21.5,36.46666667,18.2,40.2,23.16666667,34.56,21.5,33.38625,20.5,45.86,4.156666667,51.93333333,21.46857143,32.89714286,22.89,39.93333333,20.5,39.52666667,757.9,93.66666667,1.333333333,40,22.2550715,22.2550715
A14920,70,0,21.5,36.7,18.26,40.46,23.1,34.5,21.5,33.4,20.5,45.52666667,4.333333333,50.23333333,21.434,32.7,22.89,39.63333333,20.5,39.26666667,757.9,93,1.5,40,20.98917319,20.98917319
A14921,70,0,21.5,36.76,18.39,40.52666667,23,34.4,21.5,33.376,20.5,45.2675,4.466666667,47.76666667,21.45285714,32.82428571,22.89,39.43333333,20.42666667,38.72333333,757.9,92.33333333,1.666666667,40,47.24438199,47.24438199
A14922,80,10,21.5,36.56,18.46333333,40.32666667,23,34.475,21.5,33.5,20.5,45.03,4.793333333,46.96666667,21.434,32.834,22.79,39.16333333,20.5,38.46333333,757.9,91.66666667,1.833333333,40,45.91597702,45.91597702
A14923,100,0,21.5,36.5,18.63333333,40.02666667,22.92666667,34.5,21.5,33.634,20.5,44.76,5.06,44.16666667,21.39,32.76428571,22.79,39.03,20.5,38.1,757.9,91,2,40,42.10750988,42.10750988
A14924,80,0,21.5,36.56,18.7,39.82666667,22.89,34.56666667,21.5,33.73857143,20.5,44.62666667,4.966666667,43.93333333,21.39,32.656,22.79,38.845,20.42666667,37.69333333,757.9333333,90.5,2.333333333,37.66666667,38.90394842,38.90394842
A14925,70,0,21.5,36.5,18.65,39.645,22.89,34.7,21.56,33.776,20.42666667,44.29,4.833333333,43.8,21.39,32.65285714,22.79,38.7,20.39,37.33333333,757.9666667,90,2.666666667,35.33333333,28.74648736,28.74648736
A14926,120,10,21.5,36.53,18.6,39.59,22.89,34.63333333,21.6,33.97142857,20.5,44.23,4.64,44.745,21.39,32.7,22.79,38.7,20.39,37.06666667,758,89.5,3,33,39.23159075,39.23159075
A14927,70,10,21.5,36.59,18.6,39.59,22.82333333,34.36,21.64,34.036,20.5,44.12666667,4.466666667,47.39333333,21.39,32.59571429,22.79,38.62666667,20.39,36.745,758.0333333,89,3.333333333,30.66666667,41.63274912,41.63274912
A14928,70,20,21.5,36.53,18.63333333,39.53,22.82333333,34.32666667,21.67142857,34.15285714,20.42666667,44.12666667,4.466666667,50.33333333,21.39,32.254,22.79,38.7,20.39,36.39,758.0666667,88.5,3.666666667,28.33333333,43.39611693,43.39611693
A14929,140,20,21.5,36.79666667,18.7,39.53,22.89,34.32666667,21.7,34.218,20.66666667,51.36666667,4.896666667,52.89,21.39,32.19714286,22.79,38.7,20.46333333,36.72333333,758.1,88,4,26,45.40035211,45.40035211
A14930,100,10,21.5,36.66333333,18.73,39.22333333,22.92666667,34.4,21.7,34.32142857,20.92666667,65.89333333,5.296666667,53.55666667,21.40375,32.53375,22.79,38.7,20.46333333,36.76,758.0666667,87.16666667,4,26.5,16.42115092,16.42115092
A14931,100,10,21.5,36.59,18.79,38.96333333,23.06666667,34.46666667,21.79,34.4,20.85666667,65.56666667,5.263333333,49.03,21.434,32.634,22.79,38.79,20.39,36.56666667,758.0333333,86.33333333,4,27,29.88885515,29.88885515
A14932,320,10,21.445,36.45,18.79,38.86333333,23.03333333,34.43333333,21.84714286,34.41285714,20.79,64.16,5.19,48.29,21.39,32.56428571,22.79,38.86333333,20.39,36.46666667,758,85.5,4,27.5,12.03265273,12.03265273
A14933,330,0,21.39,36.29,18.79,38.73,23.1,34.5,21.83,34.152,20.7,62.15666667,5.026666667,48.29333333,21.456,32.554,22.79,38.76,20.39,36.46666667,757.9666667,84.66666667,4,28,29.54103447,29.54103447
A14934,120,0,21.39,36.29,18.89,38.7,22.93,34.36,21.79,33.92857143,20.7,60.15666667,4.966666667,47.42666667,21.48428571,32.39857143,22.79,38.62666667,20.5,37.36,757.9333333,83.83333333,4,28.5,14.54636811,14.54636811
A14935,80,0,21.39,37.12666667,18.96333333,38.9,22.79,34.56,21.79,33.754,20.7,57.12333333,5.323333333,46.13333333,21.5,32.272,22.89,38.46666667,20.5,37.43333333,757.9,83,4,29,28.91643717,28.91643717
A14936,90,0,21.39,37.12666667,19.03333333,39.16333333,22.79,34.59,21.73857143,33.68142857,20.63333333,54.86333333,5.923333333,44.26666667,21.5,32.16857143,22.89,38.32666667,20.46333333,37.26,757.9,82.5,4,29,17.12028935,17.12028935
A14937,100,0,21.39,36.83333333,19.1,38.89,22.79,34.53,21.754,33.876,20.6,53.23333333,6.156666667,37.06666667,21.5,32,22.92666667,38.16333333,20.46333333,37.2,757.9,82,4,29,34.55988048,34.55988048
A14938,90,0,21.39,36.62666667,19.2,38.56,22.79,34.5,21.79,34,20.6,52.16666667,6.09,38.6,21.55714286,31.89142857,23,38.03,20.39,36.86333333,757.9,81.5,4,29,15.38176718,15.38176718
A14939,100,0,21.39,36.46666667,19.2,38.43333333,22.73,34.43333333,21.79,34.036,20.6,51.02666667,5.6,44.86,21.58,31.81,23,37.9,20.39,36.73,757.9,81,4,29,5.280584644,5.280584644
A14940,90,0,21.39,36.32666667,19.2,38.43333333,22.73,34.4,21.79,33.95571429,20.6,50.36,5,53.93333333,21.57142857,31.89,23.06666667,37.9,20.39,36.66333333,757.9,80.5,4,29,24.46760744,24.46760744
A14941,90,0,21.39,36.2,19.26,38.56,22.73,34.32666667,21.79,33.878,20.6,50.29,5.16,56.06,21.54,31.89,23.1,37.76,20.46333333,36.66333333,757.9,80,4,29,35.97194831,35.97194831
A14942,80,10,21.39,36.2,19.29,38.59,22.745,34.29,21.72571429,33.79,20.53333333,50.13333333,5.3,55.72666667,21.51428571,31.89,23.1,37.62666667,20.46333333,36.66333333,757.9333333,81.66666667,4,30.83333333,9.613046073,9.613046073
